X,Y,method,covar,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,r2
Yield_Mg_ha,Runoff_pFlaFlw,spearman,['PRS10'],two-sided,94762,-0.009451003817964843,[-0.02 -0.  ],0.0036217528176889194,1.0,bonf,8.932147316718604e-05
Yield_Mg_ha,Flow_pStGEnG_4,spearman,['PRS10'],two-sided,94762,0.009830565566960449,[0.   0.02],0.00247645816685023,0.8098018205600253,bonf,9.66400193663084e-05
Yield_Mg_ha,Infiltration_pFlaFlw,spearman,['PRS10'],two-sided,94762,-0.01020832226854757,[-0.02 -0.  ],0.0016751382813725495,0.5477702180088236,bonf,0.0001042098435385242
Yield_Mg_ha,Flux_pGerEme_3,spearman,['PRS10'],two-sided,94762,0.01021555463384799,[0.   0.02],0.0016624426527922344,0.5436187474630606,bonf,0.00010435755647713314
Yield_Mg_ha,Runoff_pGerEme,spearman,['PRS10'],two-sided,94762,0.01067806005574489,[0.   0.02],0.001012224007882728,0.33099725057765206,bonf,0.00011402096655409454
Yield_Mg_ha,FlowNO3_pFloFla_5,spearman,['PRS10'],two-sided,94762,0.011068198635391902,[0.   0.02],0.0006562979326308564,0.21460942397029004,bonf,0.00012250502103249117
Yield_Mg_ha,Infiltration_pEnGMat,spearman,['PRS10'],two-sided,94762,-0.011789324528902165,[-0.02 -0.01],0.00028428066648874194,0.09295977794181862,bonf,0.00013898817284777425
Yield_Mg_ha,TT_pEnJFlo,spearman,['PRS10'],two-sided,94762,-0.0127604952337716,[-0.02 -0.01],8.558174885379673e-05,0.02798523187519153,bonf,0.00016283023861110772
Yield_Mg_ha,Flow_pEnGMat_5,spearman,['PRS10'],two-sided,94762,-0.013220689245529915,[-0.02 -0.01],4.7036299569910194e-05,0.015380869959360633,bonf,0.00017478662412687035
Yield_Mg_ha,FlowNO3_pGerEme_7,spearman,['PRS10'],two-sided,94762,-0.01325443566228994,[-0.02 -0.01],4.498250423028702e-05,0.014709278883303855,bonf,0.00017568006472578335
Yield_Mg_ha,FlowNO3_pGerEme_4,spearman,['PRS10'],two-sided,94762,0.01355083956132773,[0.01 0.02],3.0256300838624438e-05,0.009893810374230191,bonf,0.0001836252528168447
Yield_Mg_ha,SDR_pEmeEnJ_5,spearman,['PRS10'],two-sided,94762,-0.013882657846243568,[-0.02 -0.01],1.9226753500711108e-05,0.0062871483947325325,bonf,0.0001927281888758681
Yield_Mg_ha,SDR_pEnGMat_5,spearman,['PRS10'],two-sided,94762,-0.014652504442412189,[-0.02 -0.01],6.461303850436235e-06,0.002112846359092649,bonf,0.00021469588643490892
Yield_Mg_ha,Flux_pFlaFlw_1,spearman,['PRS10'],two-sided,94762,-0.01471145868676318,[-0.02 -0.01],5.930444213019986e-06,0.0019392552576575355,bonf,0.0002164270166923398
Yield_Mg_ha,Runoff_pStGEnG,spearman,['PRS10'],two-sided,94762,0.014773885935283955,[0.01 0.02],5.413907799927638e-06,0.0017703478505763377,bonf,0.00021826770562878106
Yield_Mg_ha,Flux_pFlaFlw_9,spearman,['PRS10'],two-sided,94762,-0.01485404004365211,[-0.02 -0.01],4.813600267603273e-06,0.0015740472875062704,bonf,0.00022064250561842038
Yield_Mg_ha,PRS50,spearman,['PRS10'],two-sided,125399,-0.016339377986414064,[-0.02 -0.01],7.192777934103414e-09,2.3520383844518163e-06,bonf,0.0002669752729829125
Yield_Mg_ha,SDR_pFlaFlw_7,spearman,['PRS10'],two-sided,94762,-0.01690350203621704,[-0.02 -0.01],1.9530190376474267e-07,6.386372253107086e-05,bonf,0.00028572838108839366
Yield_Mg_ha,FlowNO3_pEmeEnJ_4,spearman,['PRS10'],two-sided,94762,-0.017118361210109793,[-0.02 -0.01],1.3649160022808674e-07,4.463275327458436e-05,bonf,0.0002930382905197916
Yield_Mg_ha,FlowNO3_pFloFla_3,spearman,['PRS10'],two-sided,94762,-0.017486595733669803,[-0.02 -0.01],7.313763887501598e-08,2.3916007912130226e-05,bonf,0.0003057810303527989
Yield_Mg_ha,Runoff_pEnJFlo,spearman,['PRS10'],two-sided,94762,0.018346360154484823,[0.01 0.02],1.6231455506300988e-08,5.307685950560423e-06,bonf,0.0003365889309180684
Yield_Mg_ha,FlowNO3_pFlwStG_1,spearman,['PRS10'],two-sided,94762,0.018558268268191555,[0.01 0.02],1.1083259222642664e-08,3.624225765804151e-06,bonf,0.0003444093211141656
Yield_Mg_ha,yield_pFlwStG,spearman,['PRS10'],two-sided,94762,0.018866223673382136,[0.01 0.03],6.3192671548441535e-09,2.066400359634038e-06,bonf,0.00035593439569408457
Yield_Mg_ha,FlowNO3_pGerEme_2,spearman,['PRS10'],two-sided,94762,0.01948410129380215,[0.01 0.03],1.993513636665673e-09,6.518789591896751e-07,bonf,0.0003796302032271426
Yield_Mg_ha,Flux_pFloFla_5,spearman,['PRS10'],two-sided,94762,-0.019710455015401283,[-0.03 -0.01],1.294863856120895e-09,4.234204809515327e-07,bonf,0.0003885020369141576
Yield_Mg_ha,Flux_pFlwStG_2,spearman,['PRS10'],two-sided,94762,-0.020703128429761065,[-0.03 -0.01],1.8452151353863666e-10,6.033853492713419e-08,bonf,0.00042861952677918086
Yield_Mg_ha,Flow_pFloFla_8,spearman,['PRS10'],two-sided,94762,-0.021065115276787456,[-0.03 -0.01],8.863397647552601e-11,2.8983310307497006e-08,bonf,0.0004437390816243443
Yield_Mg_ha,WaterTable_pFlwStG,spearman,['PRS10'],two-sided,94762,-0.02155764151820679,[-0.03 -0.02],3.2049732143766054e-11,1.0480262411011499e-08,bonf,0.0004647319078275131
Yield_Mg_ha,FlowNO3_pEnGMat_5,spearman,['PRS10'],two-sided,94762,-0.021766469528712744,[-0.03 -0.02],2.068032702562457e-11,6.762466937379234e-09,bonf,0.00047377919574438036
Yield_Mg_ha,FlowNO3_pStGEnG_5,spearman,['PRS10'],two-sided,94762,0.022948403177643885,[0.02 0.03],1.604921448926698e-12,5.248093137990302e-10,bonf,0.0005266292084036959
Yield_Mg_ha,T_pEmeEnJ,spearman,['PRS10'],two-sided,94762,-0.023732563719935405,[-0.03 -0.02],2.740010668922963e-13,8.959834887378089e-11,bonf,0.0005632345807207942
Yield_Mg_ha,Flow_pMatHar_4,spearman,['PRS10'],two-sided,94762,0.024398452048482257,[0.02 0.03],5.838157700925413e-14,1.9090775682026103e-11,bonf,0.000595284462362088
Yield_Mg_ha,FlowNO3_pFloFla_1,spearman,['PRS10'],two-sided,94762,0.026809706363173803,[0.02 0.03],1.528204303086068e-16,4.9972280710914424e-14,bonf,0.0007187603552796019
Yield_Mg_ha,Flow_pFlwStG_9,spearman,['PRS10'],two-sided,94762,-0.02747186842347459,[-0.03 -0.02],2.7147705684228834e-17,8.877299758742828e-15,bonf,0.0007547035546767002
Yield_Mg_ha,SDR_pMatHar_10,spearman,['PRS10'],two-sided,94762,-0.027535668532399016,[-0.03 -0.02],2.2934214145141395e-17,7.499488025461235e-15,bonf,0.0007582130415261494
Yield_Mg_ha,FlowNO3_pStGEnG_3,spearman,['PRS10'],two-sided,94762,-0.02764802335354099,[-0.03 -0.02],1.7024944742558427e-17,5.567156930816606e-15,bonf,0.0007644131953579479
Yield_Mg_ha,Flow_pFloFla_1,spearman,['PRS10'],two-sided,94762,-0.02851790267772927,[-0.03 -0.02],1.628737944029751e-18,5.325973076977286e-16,bonf,0.0008132707731364383
Yield_Mg_ha,FlowNO3_pFlwStG_10,spearman,['PRS10'],two-sided,94762,-0.02894278372683795,[-0.04 -0.02],5.044411756459798e-19,1.6495226443623539e-16,bonf,0.0008376847298585157
Yield_Mg_ha,SDR_pMatHar_6,spearman,['PRS10'],two-sided,94762,0.030933788110598073,[0.02 0.04],1.6570025402293509e-21,5.418398306549977e-19,bonf,0.0009568992468713787
Yield_Mg_ha,Flow_pEnJFlo_4,spearman,['PRS10'],two-sided,94762,0.03184692165933524,[0.03 0.04],1.062137888682742e-22,3.4731908959925664e-20,bonf,0.001014226419175836
Yield_Mg_ha,FlowNO3_pEnGMat_1,spearman,['PRS10'],two-sided,94762,0.03207073888022247,[0.03 0.04],5.352186509989832e-23,1.7501649887666753e-20,bonf,0.0010285322923234133
Yield_Mg_ha,Infiltration_pEnJFlo,spearman,['PRS10'],two-sided,94762,-0.0322296344640464,[-0.04 -0.03],3.280774799200358e-23,1.072813359338517e-20,bonf,0.0010387493376860474
Yield_Mg_ha,FlowNO3_pFlaFlw_2,spearman,['PRS10'],two-sided,94762,-0.03279737313588744,[-0.04 -0.03],5.598569298545054e-24,1.8307321606242327e-21,bonf,0.001075667684614631
Yield_Mg_ha,%H Sat,spearman,['PRS10'],two-sided,78671,0.03341251755902664,[0.03 0.04],6.978899188203272e-21,2.28210003454247e-18,bonf,0.0011163963296322635
Yield_Mg_ha,Flux_pStGEnG_8,spearman,['PRS10'],two-sided,94762,-0.03434425401575547,[-0.04 -0.03],3.880741928348019e-26,1.2690026105698022e-23,bonf,0.0011795277838987357
Yield_Mg_ha,Nitrate-N ppm N,spearman,['PRS10'],two-sided,79550,0.03483801094986062,[0.03 0.04],8.471174808901223e-23,2.7700741625107e-20,bonf,0.0012136870069426088
Yield_Mg_ha,1:1 S Salts mmho/cm,spearman,['PRS10'],two-sided,78671,-0.03583789303232951,[-0.04 -0.03],8.73709111751467e-24,2.857028795427297e-21,bonf,0.001284354576996692
Yield_Mg_ha,Flux_pFlwStG_10,spearman,['PRS10'],two-sided,94762,-0.03615240824389636,[-0.04 -0.03],8.726659898633645e-29,2.853617786853202e-26,bonf,0.0013069966218333454
Yield_Mg_ha,ESW_pFloFla_4,spearman,['PRS10'],two-sided,94762,0.036668720816727375,[0.03 0.04],1.4457932038602897e-29,4.727743776623148e-27,bonf,0.0013445950863350956
Yield_Mg_ha,PRS100,spearman,['PRS10'],two-sided,125399,-0.03680471258129473,[-0.04 -0.03],7.495340833757619e-39,2.4509764526387414e-36,bonf,0.0013545868681917146
Yield_Mg_ha,T_pMatHar,spearman,['PRS10'],two-sided,94762,-0.0394038773503631,[-0.05 -0.03],6.945419619362879e-34,2.2711522155316613e-31,bonf,0.0015526655502424583
Yield_Mg_ha,SWmm_pMatHar_3,spearman,['PRS10'],two-sided,94762,-0.03952483806432231,[-0.05 -0.03],4.401770610632325e-34,1.4393789896767702e-31,bonf,0.001562212824010902
Yield_Mg_ha,Texture No,spearman,['PRS10'],two-sided,79550,-0.039888812665720794,[-0.05 -0.03],2.195337632937991e-29,7.178754059707231e-27,bonf,0.0015911173758809676
Yield_Mg_ha,Flux_pMatHar_2,spearman,['PRS10'],two-sided,94762,-0.040212800582079024,[-0.05 -0.03],3.2038261355994513e-35,1.0476511463410206e-32,bonf,0.001617069330654055
Yield_Mg_ha,Potassium ppm K,spearman,['PRS10'],two-sided,79550,0.0403914550565189,[0.03 0.05],4.3450868287021984e-30,1.4208433929856189e-27,bonf,0.0016314696415827862
Yield_Mg_ha,ESW_pGerEme_5,spearman,['PRS10'],two-sided,94762,-0.0405120892210014,[-0.05 -0.03],1.0105201085384725e-35,3.304400754920805e-33,bonf,0.0016412293730503778
Yield_Mg_ha,Flux_pFlaFlw_2,spearman,['PRS10'],two-sided,94762,-0.04056301498732492,[-0.05 -0.03],8.296772619790998e-36,2.7130446466716562e-33,bonf,0.0016453581848619458
Yield_Mg_ha,Calcium ppm Ca,spearman,['PRS10'],two-sided,79550,0.04083051109753999,[0.03 0.05],1.0384066804323093e-30,3.3955898450136514e-28,bonf,0.0016671306364863362
Yield_Mg_ha,PRS200,spearman,['PRS10'],two-sided,125399,-0.04250228761156586,[-0.05 -0.04],3.087592748340421e-51,1.0096428287073177e-48,bonf,0.0018064444522162648
Yield_Mg_ha,Eos_pEmeEnJ,spearman,['PRS10'],two-sided,94762,0.04304512168629222,[0.04 0.05],4.1283827879318816e-40,1.3499811716537252e-37,bonf,0.001852882500987705
Yield_Mg_ha,Flow_pGerEme_3,spearman,['PRS10'],two-sided,94762,-0.043125323347697676,[-0.05 -0.04],2.96831832205131e-40,9.706400913107785e-38,bonf,0.0018597935138434784
Yield_Mg_ha,FlowNO3_pGerEme_9,spearman,['PRS10'],two-sided,94762,0.04329897258054701,[0.04 0.05],1.4501145570820391e-40,4.741874601658268e-38,bonf,0.0018748010265309618
Yield_Mg_ha,SWmm_pEnJFlo_2,spearman,['PRS10'],two-sided,94762,-0.044856140527868696,[-0.05 -0.04],2.070690236952928e-43,6.771157074836075e-41,bonf,0.0020120733430559045
Yield_Mg_ha,Flow_pGerEme_9,spearman,['PRS10'],two-sided,94762,-0.04498954415477949,[-0.05 -0.04],1.1687279629941154e-43,3.8217404389907575e-41,bonf,0.002024059083254853
Yield_Mg_ha,Runoff_pFlwStG,spearman,['PRS10'],two-sided,94762,0.04541121661282749,[0.04 0.05],1.895504492885119e-44,6.19829969173434e-42,bonf,0.002062178594257139
Yield_Mg_ha,Flow_pGerEme_1,spearman,['PRS10'],two-sided,94762,0.047977812918161784,[0.04 0.05],2.0475271772311343e-49,6.695413869545809e-47,bonf,0.0023018705324101317
Yield_Mg_ha,Flow_pEmeEnJ_4,spearman,['PRS10'],two-sided,94762,-0.047986891845053926,[-0.05 -0.04],1.9641711217668065e-49,6.422839568177457e-47,bonf,0.002302741788948903
Yield_Mg_ha,PotInf_pMatHar,spearman,['PRS10'],two-sided,94762,0.04809285226543516,[0.04 0.05],1.208541797258104e-49,3.9519316770340003e-47,bonf,0.0023129224390249716
Yield_Mg_ha,Flow_pGerEme_6,spearman,['PRS10'],two-sided,94762,-0.048568069671482444,[-0.05 -0.04],1.3509161608883021e-50,4.417495846104748e-48,bonf,0.002358857391613973
Yield_Mg_ha,FlowNO3_pFlwStG_3,spearman,['PRS10'],two-sided,94762,0.04876437425658183,[0.04 0.06],5.430056587913011e-51,1.775628504247555e-48,bonf,0.0023779641966359807
Yield_Mg_ha,SDR_pEnJFlo_3,spearman,['PRS10'],two-sided,94762,-0.049874450881894954,[-0.06 -0.04],2.9278078466038877e-53,9.573931658394713e-51,bonf,0.0024874608507705525
Yield_Mg_ha,Flow_pEmeEnJ_9,spearman,['PRS10'],two-sided,94762,-0.04994308535713868,[-0.06 -0.04],2.1116851417572807e-53,6.905210413546307e-51,bonf,0.00249431177499044
Yield_Mg_ha,Runoff_pEnGMat,spearman,['PRS10'],two-sided,94762,-0.050706753302297014,[-0.06 -0.04],5.401221932956116e-55,1.7661995720766498e-52,bonf,0.002571174830460009
Yield_Mg_ha,Flow_pFlaFlw_3,spearman,['PRS10'],two-sided,94762,-0.05119982343511857,[-0.06 -0.04],4.9171614691289805e-56,1.6079118004051766e-53,bonf,0.0026214219197873167
Yield_Mg_ha,Flow_pFloFla_6,spearman,['PRS10'],two-sided,94762,-0.05232115100973965,[-0.06 -0.05],1.938223972650373e-58,6.33799239056672e-56,bonf,0.0027375028429839805
Yield_Mg_ha,FlowNO3_pFlaFlw_3,spearman,['PRS10'],two-sided,94762,0.05234277322157133,[0.05 0.06],1.7399296159205466e-58,5.689569844060187e-56,bonf,0.002739765908524845
Yield_Mg_ha,Flux_pEnJFlo_6,spearman,['PRS10'],two-sided,94762,-0.05416992758540821,[-0.06 -0.05],1.6211261650546058e-62,5.301082559728561e-60,bonf,0.0029343810546083693
Yield_Mg_ha,Flow_pEnJFlo_8,spearman,['PRS10'],two-sided,94762,-0.0546432255900347,[-0.06 -0.05],1.39059181718697e-63,4.5472352422013914e-61,bonf,0.0029858821028834227
Yield_Mg_ha,Flow_pStGEnG_3,spearman,['PRS10'],two-sided,94762,-0.054881140420597,[-0.06 -0.05],4.0136319151308186e-64,1.3124576362477777e-61,bonf,0.0030119395738652855
Yield_Mg_ha,Flow_pFlaFlw_2,spearman,['PRS10'],two-sided,94762,0.05547877520077639,[0.05 0.06],1.7281806743069543e-65,5.65115080498374e-63,bonf,0.003077894497778281
Yield_Mg_ha,Eo_pGerEme,spearman,['PRS10'],two-sided,94762,-0.05709993404646954,[-0.06 -0.05],2.8695877398995035e-69,9.383551909471377e-67,bonf,0.0032604024681111717
Yield_Mg_ha,SDR_pFlwStG_8,spearman,['PRS10'],two-sided,94762,-0.057329093130453035,[-0.06 -0.05],8.21766912820178e-70,2.687177804921982e-67,bonf,0.0032866249191601574
Yield_Mg_ha,Flow_pFlwStG_3,spearman,['PRS10'],two-sided,94762,-0.05846486333628922,[-0.06 -0.05],1.5525068339096774e-72,5.076697346884645e-70,bonf,0.0034181402449309753
Yield_Mg_ha,Infiltration_pFloFla,spearman,['PRS10'],two-sided,94762,0.0586616574395529,[0.05 0.07],5.172050539606441e-73,1.6912605264513063e-70,bonf,0.003441190053555452
Yield_Mg_ha,SDR_pEmeEnJ_3,spearman,['PRS10'],two-sided,94762,0.058976148701739166,[0.05 0.07],8.860466039378006e-74,2.897372394876608e-71,bonf,0.0034781861156896504
Yield_Mg_ha,lbs N/A,spearman,['PRS10'],two-sided,78671,-0.06088771001776656,[-0.07 -0.05],1.6597086365726052e-65,5.427247241592419e-63,bonf,0.0037073132312076297
Yield_Mg_ha,FlowNO3_pEnGMat_2,spearman,['PRS10'],two-sided,94762,0.06246296442723967,[0.06 0.07],1.5048378617709972e-82,4.9208198079911605e-80,bonf,0.0039016219250386083
Yield_Mg_ha,Flow_pFloFla_2,spearman,['PRS10'],two-sided,94762,-0.06330829917166425,[-0.07 -0.06],9.447361532970982e-85,3.0892872212815113e-82,bonf,0.0040079407440089445
Yield_Mg_ha,PotInf_pFlwStG,spearman,['PRS10'],two-sided,94762,0.06342268450755764,[0.06 0.07],4.73200858917327e-85,1.5473668086596593e-82,bonf,0.004022436910145192
Yield_Mg_ha,Eos_pFloFla,spearman,['PRS10'],two-sided,94762,-0.06356899665429641,[-0.07 -0.06],1.950649700798987e-85,6.3786245216126874e-83,bonf,0.004041017335633949
Yield_Mg_ha,PAWmm_pStGEnG_2,spearman,['PRS10'],two-sided,94762,0.06372378737595313,[0.06 0.07],7.621533016217247e-86,2.4922412963030397e-83,bonf,0.004060721077535684
Yield_Mg_ha,Flow_pEmeEnJ_6,spearman,['PRS10'],two-sided,94762,-0.06377708871557411,[-0.07 -0.06],5.51152988049728e-86,1.8022702709226106e-83,bonf,0.00406751704503421
Yield_Mg_ha,PAWmm_pMatHar_1,spearman,['PRS10'],two-sided,94762,0.06383026916191406,[0.06 0.07],3.9875268933099746e-86,1.3039212941123617e-83,bonf,0.004074303261282397
Yield_Mg_ha,Flow_pFlaFlw_5,spearman,['PRS10'],two-sided,94762,-0.06402481053582763,[-0.07 -0.06],1.2175401002506264e-86,3.9813561278195484e-84,bonf,0.004099176364148625
Yield_Mg_ha,WaterTable_pMatHar,spearman,['PRS10'],two-sided,94762,-0.06482717556325804,[-0.07 -0.06],8.787992294608155e-89,2.8736734803368667e-86,bonf,0.00420256269150948
Yield_Mg_ha,ESW_pEmeEnJ_4,spearman,['PRS10'],two-sided,94762,0.06754052714369749,[0.06 0.07],3.186582807316711e-96,1.0420125779925644e-93,bonf,0.0045617228068485375
Yield_Mg_ha,Flux_pFlwStG_5,spearman,['PRS10'],two-sided,94762,0.06768646156025789,[0.06 0.07],1.2429736557634128e-96,4.0645238543463596e-94,bonf,0.004581457078548268
Yield_Mg_ha,PAWmm_pFloFla_6,spearman,['PRS10'],two-sided,94762,-0.0677082714547684,[-0.07 -0.06],1.0796454729095765e-96,3.530440696414315e-94,bonf,0.004584410023392606
Yield_Mg_ha,%Ca Sat,spearman,['PRS10'],two-sided,78671,-0.06777786824981692,[-0.07 -0.06],9.25802630441884e-81,3.027374601544961e-78,bonf,0.0045938394244895405
Yield_Mg_ha,Mehlich P-III ppm P,spearman,['PRS10'],two-sided,79550,0.06837315990366401,[0.06 0.08],4.7311072615869515e-83,1.5470720745389332e-80,bonf,0.004674888995212008
Yield_Mg_ha,T_pFlaFlw,spearman,['PRS10'],two-sided,94762,-0.06922169516992867,[-0.08 -0.06],5.488775913282059e-101,1.7948297236432332e-98,bonf,0.004791643082198526
Yield_Mg_ha,PAWmm_pEnGMat_2,spearman,['PRS10'],two-sided,94762,0.0697013171558665,[0.06 0.08],2.2845937974779036e-102,7.470621717752744e-100,bonf,0.0048582736132626895
Yield_Mg_ha,Flow_pFlaFlw_1,spearman,['PRS10'],two-sided,94762,-0.06973307729867383,[-0.08 -0.06],1.8494564707300643e-102,6.047722659287311e-100,bonf,0.0048627020695428185
Yield_Mg_ha,T_pGerEme,spearman,['PRS10'],two-sided,94762,-0.0707740111929157,[-0.08 -0.06],1.7226442890699261e-105,5.633046825258659e-103,bonf,0.005008960660334956
Yield_Mg_ha,SDR_pEnGMat_7,spearman,['PRS10'],two-sided,94762,-0.07081574468399245,[-0.08 -0.06],1.2993915173871406e-105,4.2490102618559496e-103,bonf,0.005014869695148404
Yield_Mg_ha,Flux_pEnGMat_3,spearman,['PRS10'],two-sided,94762,-0.07098572841287065,[-0.08 -0.06],4.113568778447585e-106,1.3451369905523604e-103,bonf,0.005038973638305832
Yield_Mg_ha,Flow_pGerEme_2,spearman,['PRS10'],two-sided,94762,-0.07163851487080668,[-0.08 -0.07],4.838549830721651e-108,1.58220579464598e-105,bonf,0.00513207681289479
Yield_Mg_ha,SDR_pStGEnG_10,spearman,['PRS10'],two-sided,94762,-0.07199674537552553,[-0.08 -0.07],4.1524683752888367e-109,1.3578571587194497e-106,bonf,0.0051835313446682565
Yield_Mg_ha,Flux_pEnGMat_8,spearman,['PRS10'],two-sided,94762,-0.07215955527787289,[-0.08 -0.07],1.354788821100461e-109,4.4301594449985075e-107,bonf,0.005207001417900393
Yield_Mg_ha,Es_pMatHar,spearman,['PRS10'],two-sided,94762,-0.07259848291780736,[-0.08 -0.07],6.530664231677614e-111,2.1355272037585797e-108,bonf,0.005270539721967168
Yield_Mg_ha,SDR_pFlaFlw_4,spearman,['PRS10'],two-sided,94762,0.0736218505836943,[0.07 0.08],5.168001758108272e-114,1.689936574901405e-111,bonf,0.005420176883367809
Yield_Mg_ha,Flow_pFloFla_5,spearman,['PRS10'],two-sided,94762,-0.07368478659782737,[-0.08 -0.07],3.3200797587936e-114,1.0856660811255072e-111,bonf,0.00542944777596736
Yield_Mg_ha,Flow_pStGEnG_8,spearman,['PRS10'],two-sided,94762,-0.07424205216963295,[-0.08 -0.07],6.4912949253884e-116,2.1226534406020069e-113,bonf,0.0055118823103585
Yield_Mg_ha,Flux_pStGEnG_3,spearman,['PRS10'],two-sided,94762,-0.07427959128701764,[-0.08 -0.07],4.9745520002613776e-116,1.6266785040854706e-113,bonf,0.005517457681766386
Yield_Mg_ha,FlowNO3_pFlaFlw_10,spearman,['PRS10'],two-sided,94762,-0.0747724892239105,[-0.08 -0.07],1.4918822166153455e-117,4.87845484833218e-115,bonf,0.005590925144739811
