Env,Hybrid,Yield_Mg_ha
DEH1_2022,GEMN-0096_PHN46_0023/LH244,7.90990461579655
DEH1_2022,GEMN-0096_PHP02_0001/LH244,7.989588154473753
DEH1_2022,GEMN-0096_PHP02_0002/LH244,7.97846378052794
DEH1_2022,GEMN-0096_PHP02_0003/LH244,7.8642445512551165
DEH1_2022,GEMN-0096_PHP02_0004/LH244,7.851449342422838
DEH1_2022,GEMN-0096_PHP02_0005/LH244,7.948076406379295
DEH1_2022,GEMN-0096_PHP02_0006/LH244,7.82608823363743
DEH1_2022,GEMN-0096_PHP02_0007/LH244,7.7657872924544185
DEH1_2022,GEMN-0096_PHP02_0009/LH244,7.926126536057829
DEH1_2022,GEMN-0096_PHP02_0011/LH244,7.977907850161167
DEH1_2022,GEMN-0096_PHP02_0012/LH244,7.994928829645794
DEH1_2022,GEMN-0096_PHP02_0015/LH244,8.081106713354984
DEH1_2022,GEMN-0096_PHP02_0016/LH244,8.048139353455628
DEH1_2022,GEMN-0096_PHP02_0025/LH244,7.865154546795855
DEH1_2022,GEMN-0096_PHP02_0030/LH244,7.935524246164077
DEH1_2022,GEMN-0097/LH244,8.02672238020678
DEH1_2022,GEMN-0097_LH212HT_0002/LH244,8.077591602304606
DEH1_2022,GEMN-0097_LH212HT_0004/LH244,8.106076474039938
DEH1_2022,GEMN-0097_LH212HT_0018/LH244,8.100276802153743
DEH1_2022,GEMN-0097_LH212HT_0019/LH244,7.870328584564223
DEH1_2022,GEMN-0097_LH212HT_0020/LH244,8.03902247117838
DEH1_2022,GEMN-0097_LH212HT_0023/LH244,8.15820046686306
DEH1_2022,GEMN-0097_LH212HT_0026/LH244,8.162351300959752
DEH1_2022,GEMN-0097_LH212HT_0032/LH244,8.034428197662363
DEH1_2022,GEMN-0097_LH212HT_0034/LH244,8.020274044234375
DEH1_2022,GEMN-0097_LH212HT_0039/LH244,8.095212005030337
DEH1_2022,GEMN-0097_LH212HT_0047/LH244,8.031570789000646
DEH1_2022,GEMN-0097_LH212HT_0051/LH244,8.10407019066008
DEH1_2022,GEMN-0097_LH212HT_0054/LH244,8.066211571104029
DEH1_2022,GEMN-0097_LH212HT_0058/LH244,8.019180675668691
DEH1_2022,GEMN-0097_LH212HT_0061/LH244,7.976791708008332
DEH1_2022,GEMN-0097_LH212HT_0062/LH244,8.028789913782022
DEH1_2022,GEMN-0097_LH212HT_0069/LH244,8.105173667520303
DEH1_2022,GEMN-0097_LH212HT_0074/LH244,8.074397227857526
DEH1_2022,GEMN-0097_LH212HT_0078/LH244,7.95319974183292
DEH1_2022,GEMN-0097_LH212HT_0085/LH244,7.90536961479876
DEH1_2022,GEMN-0097_LH212HT_0090/LH244,8.029456157507097
DEH1_2022,GEMN-0097_PHJ89_0001/LH244,7.989062462973913
DEH1_2022,GEMN-0097_PHJ89_0002/LH244,8.040928978899357
DEH1_2022,GEMN-0097_PHJ89_0003/LH244,8.017066350944914
DEH1_2022,GEMN-0097_PHJ89_0005/LH244,8.015918873112893
DEH1_2022,GEMN-0097_PHJ89_0006/LH244,8.019648601071786
DEH1_2022,GEMN-0097_PHJ89_0007/LH244,8.022767561693714
DEH1_2022,GEMN-0097_PHJ89_0008/LH244,8.049370698961754
DEH1_2022,GEMN-0097_PHJ89_0010/LH244,8.023417747109006
DEH1_2022,GEMN-0097_PHJ89_0011/LH244,7.893964506096742
DEH1_2022,GEMN-0097_PHJ89_0012/LH244,7.976083886757268
DEH1_2022,GEMN-0097_PHJ89_0013/LH244,8.067364724172036
DEH1_2022,GEMN-0097_PHJ89_0016/LH244,7.98324015115788
DEH1_2022,GEMN-0097_PHJ89_0020/LH244,7.99607982663304
DEH1_2022,GEMN-0097_PHJ89_0023/LH244,8.01175470725613
DEH1_2022,GEMN-0097_PHJ89_0025/LH244,8.010129062281003
DEH1_2022,GEMN-0097_PHJ89_0026/LH244,7.951628376583003
DEH1_2022,GEMN-0097_PHJ89_0027/LH244,7.982529549365502
DEH1_2022,GEMN-0097_PHJ89_0028/LH244,8.046073967917087
DEH1_2022,GEMN-0097_PHJ89_0029/LH244,8.060739900198664
DEH1_2022,GEMN-0097_PHJ89_0033/LH244,7.935013786593176
DEH1_2022,GEMN-0097_PHJ89_0036/LH244,8.067600536881049
DEH1_2022,GEMN-0097_PHJ89_0039/LH244,7.957228746881326
DEH1_2022,GEMN-0097_PHK76_0002/LH244,7.883156910861513
DEH1_2022,GEMN-0097_PHK76_0003/LH244,7.883102147884189
DEH1_2022,GEMN-0097_PHK76_0007/LH244,7.794524716766274
DEH1_2022,GEMN-0097_PHK76_0009/LH244,7.8037483280047875
DEH1_2022,GEMN-0097_PHK76_0010/LH244,7.857302110196673
DEH1_2022,GEMN-0097_PHK76_0011/LH244,7.794484202678474
DEH1_2022,GEMN-0097_PHK76_0012/LH244,7.825637773408087
DEH1_2022,GEMN-0097_PHK76_0014/LH244,7.845591455604617
DEH1_2022,GEMN-0097_PHK76_0015/LH244,7.8498426979136005
DEH1_2022,GEMN-0097_PHK76_0016/LH244,8.060304382269516
DEH1_2022,GEMN-0097_PHK76_0017/LH244,8.079104222874644
DEH1_2022,GEMN-0097_PHK76_0018/LH244,7.820959257586479
DEH1_2022,GEMN-0097_PHK76_0021/LH244,7.796335518794307
DEH1_2022,GEMN-0097_PHK76_0023/LH244,7.895691037487022
DEH1_2022,GEMN-0097_PHK76_0029/LH244,8.079104222874644
DEH1_2022,GEMN-0097_PHK76_0032/LH244,7.966353308211184
DEH1_2022,GEMN-0097_PHK76_0036/LH244,7.940748330384784
DEH1_2022,GEMN-0097_PHK76_0037/LH244,7.836309435725933
DEH1_2022,GEMN-0097_PHK76_0038/LH244,7.778774897495386
DEH1_2022,GEMN-0097_PHK76_0039/LH244,7.884151415302782
DEH1_2022,GEMN-0097_PHK76_0041/LH244,7.864359448771343
DEH1_2022,GEMN-0097_PHK76_0048/LH244,7.976774865658199
DEH1_2022,GEMN-0097_PHK76_0053/LH244,7.855902899658601
DEH1_2022,GEMN-0097_PHK76_0055/LH244,7.881820890639282
DEH1_2022,GEMN-0097_PHK76_0060/LH244,7.881796917448932
DEH1_2022,GEMN-0097_PHN46_0001/LH244,8.015276479830847
DEH1_2022,GEMN-0097_PHN46_0002/LH244,8.09455800183839
DEH1_2022,GEMN-0097_PHN46_0003/LH244,8.042395728895308
DEH1_2022,GEMN-0097_PHN46_0004/LH244,8.045303217028392
DEH1_2022,GEMN-0097_PHN46_0005/LH244,8.077071869942452
DEH1_2022,GEMN-0097_PHN46_0006/LH244,8.046901763835134
DEH1_2022,GEMN-0097_PHN46_0007/LH244,8.087080005496576
DEH1_2022,GEMN-0097_PHN46_0008/LH244,8.184002290621638
DEH1_2022,GEMN-0097_PHN46_0009/LH244,7.985323516884075
DEH1_2022,GEMN-0097_PHN46_0010/LH244,8.079104222874644
DEH1_2022,GEMN-0097_PHN46_0011/LH244,8.067950641145112
DEH1_2022,GEMN-0097_PHN46_0014/LH244,8.03254517063696
DEH1_2022,GEMN-0097_PHN46_0016/LH244,7.9601692575661165
DEH1_2022,GEMN-0097_PHN46_0018/LH244,8.035929245627026
DEH1_2022,GEMN-0097_PHP02_0001/LH244,7.993332795132987
DEH1_2022,GEMN-0097_PHP02_0002/LH244,7.932675389900912
DEH1_2022,GEMN-0097_PHP02_0003/LH244,7.910202103125807
DEH1_2022,GEMN-0097_PHP02_0005/LH244,7.958309440015897
DEH1_2022,GEMN-0097_PHP02_0006/LH244,7.896784545714758
DEH1_2022,GEMN-0097_PHP02_0007/LH244,8.035864764884407
DEH1_2022,GEMN-0098/LH244,7.8867815033693285
DEH1_2022,GEMN-0104/LH244,8.101054647166077
DEH1_2022,GEMN-0124/LH244,8.095481529154618
DEH1_2022,GEMN-0135/LH244,8.138079396809506
DEH1_2022,GEMN-0144/LH244,7.882511161227758
DEH1_2022,GEMN-0157/LH244,8.010462339335787
DEH1_2022,GEMN-0177/LH244,7.896922639781435
DEH1_2022,GEMN-0178/LH244,7.809684834655416
DEH1_2022,GEMN-0187/LH244,8.079008797077211
DEH1_2022,GEMN-0192/LH244,8.038633094993866
DEH1_2022,GEMN-0192_LH212HT_0001/LH244,7.984430327580733
DEH1_2022,GEMN-0192_LH212HT_0002/LH244,7.973061302770877
DEH1_2022,GEMN-0192_LH212HT_0006/LH244,8.109774493000646
DEH1_2022,GEMN-0192_LH212HT_0007/LH244,7.987805433752465
DEH1_2022,GEMN-0192_LH212HT_0008/LH244,8.038958886460472
DEH1_2022,GEMN-0192_LH212HT_0009/LH244,7.982987028279105
DEH1_2022,GEMN-0192_LH212HT_0010/LH244,8.042535548074587
DEH1_2022,GEMN-0192_LH212HT_0011/LH244,8.063815276961543
DEH1_2022,GEMN-0192_LH212HT_0012/LH244,8.011648046748693
DEH1_2022,GEMN-0192_LH212HT_0013/LH244,8.04481405912515
DEH1_2022,GEMN-0192_LH212HT_0014/LH244,8.12227980052615
DEH1_2022,GEMN-0192_LH212HT_0015/LH244,8.089886254040106
DEH1_2022,GEMN-0192_LH212HT_0018/LH244,8.09747530855954
DEH1_2022,GEMN-0192_LH212HT_0021/LH244,7.996089947734139
DEH1_2022,GEMN-0192_LH212HT_0023/LH244,8.092405528595947
DEH1_2022,GEMN-0192_PHJ89_0001/LH244,7.951757446405111
DEH1_2022,GEMN-0192_PHJ89_0002/LH244,7.981565637338105
DEH1_2022,GEMN-0192_PHK76_0002/LH244,7.774917164233934
DEH1_2022,GEMN-0192_PHK76_0004/LH244,7.9362793921938275
DEH1_2022,GEMN-0192_PHK76_0005/LH244,7.758369609811322
DEH1_2022,GEMN-0192_PHK76_0006/LH244,7.758159540183863
DEH1_2022,GEMN-0192_PHK76_0007/LH244,7.864419923441834
DEH1_2022,GEMN-0192_PHK76_0008/LH244,7.812324425367125
DEH1_2022,GEMN-0192_PHK76_0009/LH244,7.796056700914057
DEH1_2022,GEMN-0192_PHK76_0010/LH244,7.797696947962783
DEH1_2022,GEMN-0192_PHK76_0011/LH244,7.92794782375421
DEH1_2022,GEMN-0192_PHK76_0012/LH244,7.833002797306415
DEH1_2022,GEMN-0192_PHK76_0013/LH244,8.087688197549882
DEH1_2022,GEMN-0192_PHK76_0014/LH244,7.846260125146833
DEH1_2022,GEMN-0192_PHK76_0015/LH244,7.704174747211632
DEH1_2022,GEMN-0192_PHK76_0016/LH244,7.954235327337616
DEH1_2022,GEMN-0192_PHK76_0017/LH244,7.800588219713949
DEH1_2022,GEMN-0192_PHK76_0018/LH244,7.909420960256166
DEH1_2022,GEMN-0192_PHK76_0019/LH244,7.822768559526741
DEH1_2022,GEMN-0192_PHK76_0021/LH244,7.893589045259756
DEH1_2022,GEMN-0192_PHK76_0025/LH244,7.794885176588884
DEH1_2022,GEMN-0192_PHK76_0027/LH244,7.813006011121774
DEH1_2022,GEMN-0192_PHK76_0028/LH244,7.708584554494949
DEH1_2022,GEMN-0192_PHK76_0030/LH244,7.664380455616285
DEH1_2022,GEMN-0192_PHK76_0032/LH244,7.833124682840908
DEH1_2022,GEMN-0192_PHK76_0033/LH244,7.81535691070665
DEH1_2022,GEMN-0192_PHK76_0035/LH244,7.875767327657912
DEH1_2022,GEMN-0192_PHK76_0036/LH244,7.717175096083535
DEH1_2022,GEMN-0192_PHK76_0037/LH244,7.7942168349458045
DEH1_2022,GEMN-0192_PHK76_0041/LH244,7.878242550849245
DEH1_2022,GEMN-0192_PHK76_0044/LH244,7.822529888231371
DEH1_2022,GEMN-0192_PHK76_0045/LH244,7.841379033327788
DEH1_2022,GEMN-0192_PHN46_0001/LH244,7.914192955301784
DEH1_2022,GEMN-0192_PHN46_0002/LH244,7.919723361519266
DEH1_2022,GEMN-0192_PHN46_0003/LH244,7.818068921321486
DEH1_2022,GEMN-0192_PHN46_0004/LH244,8.0303920602197
DEH1_2022,GEMN-0192_PHN46_0005/LH244,8.088937868113055
DEH1_2022,GEMN-0192_PHN46_0006/LH244,7.967104098959808
DEH1_2022,GEMN-0192_PHN46_0007/LH244,7.8825073368154674
DEH1_2022,GEMN-0192_PHN46_0008/LH244,8.093395310139156
DEH1_2022,GEMN-0192_PHN46_0009/LH244,7.998285953440087
DEH1_2022,GEMN-0192_PHN46_0010/LH244,7.6400076890193365
DEH1_2022,GEMN-0192_PHN46_0011/LH244,7.800224845397827
DEH1_2022,GEMN-0192_PHN46_0012/LH244,7.960617832875097
DEH1_2022,GEMN-0192_PHN46_0014/LH244,7.915948387768532
DEH1_2022,GEMN-0192_PHN46_0015/LH244,8.074785272357072
DEH1_2022,GEMN-0192_PHN46_0017/LH244,8.008609095547438
DEH1_2022,GEMN-0192_PHN46_0018/LH244,7.974632974458002
DEH1_2022,GEMN-0192_PHN46_0019/LH244,7.997531882107233
DEH1_2022,GEMN-0192_PHN46_0020/LH244,7.976217061872682
DEH1_2022,GEMN-0192_PHN46_0021/LH244,8.028109049392617
DEH1_2022,GEMN-0192_PHN46_0025/LH244,7.975465666846708
DEH1_2022,GEMN-0192_PHP02_0001/LH244,7.937537845524195
DEH1_2022,GEMN-0192_PHP02_0003/LH244,7.9819953642408885
DEH1_2022,GEMN-0207/LH244,8.078883693724785
DEH1_2022,GEMN-0225/LH244,8.087730602843402
DEH1_2022,GEMN-0225_LH212HT_0002/LH244,7.986647795776284
DEH1_2022,GEMN-0225_LH212HT_0003/LH244,7.98469551023003
DEH1_2022,GEMN-0225_LH212HT_0005/LH244,8.007479115937452
DEH1_2022,GEMN-0225_LH212HT_0006/LH244,7.964316609618502
DEH1_2022,GEMN-0225_LH212HT_0008/LH244,8.108730340448513
DEH1_2022,GEMN-0225_LH212HT_0009/LH244,8.058298056172449
DEH1_2022,GEMN-0225_LH212HT_0015/LH244,7.937398960982122
DEH1_2022,GEMN-0225_LH212HT_0017/LH244,8.076751488968348
DEH1_2022,GEMN-0225_LH212HT_0021/LH244,7.965006582653672
DEH1_2022,GEMN-0225_LH212HT_0023/LH244,8.165901329141235
DEH1_2022,GEMN-0225_LH212HT_0024/LH244,7.950265345501462
DEH1_2022,GEMN-0225_LH212HT_0025/LH244,7.932143836433946
DEH1_2022,GEMN-0225_LH212HT_0029/LH244,7.895743984237589
DEH1_2022,GEMN-0225_LH212HT_0036/LH244,7.9925565718092235
DEH1_2022,GEMN-0225_LH212HT_0038/LH244,7.922572569290156
DEH1_2022,GEMN-0225_LH212HT_0040/LH244,7.961988875373932
DEH1_2022,GEMN-0225_LH212HT_0043/LH244,7.951110998509484
DEH1_2022,GEMN-0225_PHJ89_0001/LH244,8.014734650121378
DEH1_2022,GEMN-0225_PHJ89_0002/LH244,8.101050105984864
DEH1_2022,GEMN-0225_PHJ89_0003/LH244,8.179579973708845
DEH1_2022,GEMN-0225_PHJ89_0004/LH244,8.069727116061083
DEH1_2022,GEMN-0225_PHJ89_0005/LH244,8.04526563015242
DEH1_2022,GEMN-0225_PHJ89_0006/LH244,8.018144746812178
DEH1_2022,GEMN-0225_PHJ89_0008/LH244,8.006039071426292
DEH1_2022,GEMN-0225_PHJ89_0009/LH244,7.927773478192776
DEH1_2022,GEMN-0225_PHJ89_0013/LH244,8.163590611397568
DEH1_2022,GEMN-0225_PHJ89_0014/LH244,7.8197647691692955
DEH1_2022,GEMN-0225_PHJ89_0015/LH244,7.963024508375621
DEH1_2022,GEMN-0225_PHJ89_0016/LH244,8.082092442383622
DEH1_2022,GEMN-0225_PHJ89_0017/LH244,8.029384230442776
DEH1_2022,GEMN-0225_PHJ89_0018/LH244,8.150614604965948
DEH1_2022,GEMN-0225_PHJ89_0019/LH244,8.048347587562525
DEH1_2022,GEMN-0225_PHJ89_0020/LH244,8.116016127918785
DEH1_2022,GEMN-0225_PHJ89_0021/LH244,7.964584117234444
DEH1_2022,GEMN-0225_PHJ89_0022/LH244,7.966471679154585
DEH1_2022,GEMN-0225_PHJ89_0025/LH244,7.977439890377061
DEH1_2022,GEMN-0225_PHJ89_0026/LH244,8.043069193971569
DEH1_2022,GEMN-0225_PHJ89_0027/LH244,8.00313630354778
DEH1_2022,GEMN-0225_PHJ89_0032/LH244,8.043920066755009
DEH1_2022,GEMN-0225_PHK76_0001/LH244,7.927903576898493
DEH1_2022,GEMN-0225_PHK76_0002/LH244,7.838452984951315
DEH1_2022,GEMN-0225_PHK76_0003/LH244,7.886433098672282
DEH1_2022,GEMN-0225_PHK76_0004/LH244,7.752154343635127
DEH1_2022,GEMN-0225_PHK76_0005/LH244,8.04334012699727
DEH1_2022,GEMN-0225_PHK76_0007/LH244,7.567182475048983
DEH1_2022,GEMN-0225_PHK76_0008/LH244,7.958745045054776
DEH1_2022,GEMN-0225_PHK76_0010/LH244,7.8413671528249695
DEH1_2022,GEMN-0225_PHK76_0012/LH244,7.888816381471427
DEH1_2022,GEMN-0225_PHK76_0013/LH244,7.802915176878257
DEH1_2022,GEMN-0225_PHK76_0014/LH244,7.921397362523147
DEH1_2022,GEMN-0225_PHK76_0018/LH244,7.797774788655325
DEH1_2022,GEMN-0225_PHK76_0019/LH244,7.872006627981131
DEH1_2022,GEMN-0225_PHK76_0021/LH244,7.896839613474037
DEH1_2022,GEMN-0225_PHK76_0022/LH244,7.876422548761154
DEH1_2022,GEMN-0225_PHK76_0027/LH244,7.973688309585422
DEH1_2022,GEMN-0225_PHK76_0028/LH244,7.821135753312559
DEH1_2022,GEMN-0225_PHK76_0031/LH244,7.942428367172061
DEH1_2022,GEMN-0225_PHK76_0032/LH244,7.828124294482129
DEH1_2022,GEMN-0225_PHN46_0001/LH244,8.041335304078983
DEH1_2022,GEMN-0225_PHN46_0002/LH244,8.131194122467898
DEH1_2022,GEMN-0225_PHN46_0003/LH244,8.185804412467268
DEH1_2022,GEMN-0225_PHN46_0004/LH244,8.087673557363434
DEH1_2022,GEMN-0225_PHN46_0005/LH244,8.053217357723433
DEH1_2022,GEMN-0225_PHN46_0006/LH244,8.171478622782784
DEH1_2022,GEMN-0225_PHN46_0008/LH244,8.102615627723468
DEH1_2022,GEMN-0225_PHN46_0021/LH244,8.050738666238974
DEH1_2022,GEMN-0225_PHP02_0001/LH244,8.101404408213847
DEH1_2022,GEMN-0225_PHP02_0002/LH244,8.057318642755545
DEH1_2022,GEMN-0225_PHP02_0003/LH244,7.971946320159324
DEH1_2022,GEMN-0225_PHP02_0005/LH244,8.063014213911506
DEH1_2022,GEMN-0225_PHP02_0006/LH244,8.032690014934497
DEH1_2022,GEMN-0225_PHP02_0007/LH244,8.013763960318865
DEH1_2022,GEMN-0225_PHP02_0008/LH244,7.9903224512239435
DEH1_2022,GEMN-0225_PHP02_0009/LH244,8.099919126803043
DEH1_2022,GEMN-0225_PHP02_0010/LH244,8.036563538376951
DEH1_2022,GEMN-0225_PHP02_0012/LH244,8.051487120774045
DEH1_2022,GEMN-0225_PHP02_0013/LH244,8.144473654584946
DEH1_2022,GEMN-0225_PHP02_0014/LH244,8.035562699016067
DEH1_2022,GEMN-0225_PHP02_0015/LH244,8.123860440211812
DEH1_2022,GEMN-0225_PHP02_0017/LH244,8.052462559239705
DEH1_2022,GEMN-0232/LH244,8.006928620419579
DEH1_2022,GEMN-0238/LH244,7.694211361452419
DEH1_2022,GEMN-0257/LH244,7.888070168166645
DEH1_2022,GEMN-0270/LH244,8.05088076677392
DEH1_2022,GEMN-0271/LH244,8.09057978160631
DEH1_2022,GEMN-0287/LH244,8.065622626137989
DEH1_2022,LH185/LH244,8.060848308568529
DEH1_2022,LH195/PHZ51,7.933767384459695
DEH1_2022,LH212HT/LH244,7.974590279679835
DEH1_2022,LH213/LH244,8.134698623674472
DEH1_2022,LH216/LH244,7.712312796746458
DEH1_2022,LH244/MO17,7.74097636548237
DEH1_2022,LH244/PHK76,8.029921302595637
DEH1_2022,LH244/PHZ51,7.760908234066506
DEH1_2022,LH283/LH244,7.963336453215748
DEH1_2022,LH287/LH244,8.011204293270179
DEH1_2022,LH82/LH244,7.569107999300384
DEH1_2022,M162W/LH244,7.986884466454043
DEH1_2022,M37W/LH244,8.047993334135933
DEH1_2022,MBUB/LH244,8.032856086192767
DEH1_2022,MM501D/LH244,8.041884068244505
DEH1_2022,MO17_PHW30-008-(2N)-01/LH244,7.911801113743704
DEH1_2022,MO17_PHW30-200-(2N)-02/LH244,8.002150998306565
DEH1_2022,MO17_PHW30-309-(2N)-01/LH244,8.052229246569363
DEH1_2022,MO44/LH244,7.961555705522103
DEH1_2022,MO44_LH145_0127/LH244,7.656700649255913
DEH1_2022,MO44_LH145_0138/LH244,8.05721342852544
DEH1_2022,MO44_PHG47_0072/LH244,8.173135220927506
DEH1_2022,MO44_PHG47_0125/LH244,7.90545137582316
DEH1_2022,MO44_PHW65_0025/LH244,8.298185042460355
DEH1_2022,MO44_PHW65_0035/LH244,8.051852090628719
DEH1_2022,MOG/LH244,7.818195267653008
DEH1_2022,NC350/LH244,8.08872592454065
DEH1_2022,NC358/LH244,7.934419966444625
DEH1_2022,NC360/LH244,8.019720771177221
DEH1_2022,NC366/LH244,8.052512930230346
DEH1_2022,NC374/LH244,8.042629206185838
DEH1_2022,NC378/LH244,8.049183842628329
DEH1_2022,NC388/LH244,7.984560215432147
DEH1_2022,NC398/LH244,7.944311908448072
DEH1_2022,NC406/LH244,7.958466958252724
DEH1_2022,NC428/LH244,8.055450486525988
DEH1_2022,NC438/LH244,8.05175151120226
DEH1_2022,NC454/LH244,8.014391701498843
DEH1_2022,NC456/LH244,8.033061616714372
DEH1_2022,NC458/LH244,7.98337958696863
DEH1_2022,NC512/LH244,7.962871852204129
DEH1_2022,NC528/LH244,7.987676981693764
DEH1_2022,NC530/LH244,8.015296677015959
DEH1_2022,NC540/LH244,8.034063355420079
DEH1_2022,NC542/LH244,8.040808348353702
DEH1_2022,NC546/LH244,8.061610367919359
DEH1_2022,NC548/LH244,7.981182085060225
DEH1_2022,NKH8431/LH244,8.001160458703149
DEH1_2022,OH43/LH244,7.916568090447474
DEH1_2022,PH207/LH244,8.170937914297527
DEH1_2022,PH24E/LH244,8.169840804481334
DEH1_2022,PHAP9/LH244,8.153594329309348
DEH1_2022,PHB47/LH244,7.86967312269384
DEH1_2022,PHB47/PHN82,7.912646984343467
DEH1_2022,PHB47/PHZ51,7.561129851832404
DEH1_2022,PHG29/PHG47,7.932647054038472
DEH1_2022,PHG35/LH244,7.984236390825013
DEH1_2022,PHG47/LH244,7.993137300064011
DEH1_2022,PHJ40/PHAJ0,7.660429411493041
DEH1_2022,PHJ89/LH244,7.942299936093894
DEH1_2022,PHJ90/LH244,7.9684370812596015
DEH1_2022,PHK56/LH244,7.9042824618633984
DEH1_2022,PHKE6/LH244,7.812182315095143
DEH1_2022,PHN11/LH244,8.14381679090903
DEH1_2022,PHN11_LH145_0005/LH244,7.810320426823483
DEH1_2022,PHN11_LH145_0028/LH244,7.8132975794424135
DEH1_2022,PHN11_LH145_0085/LH244,8.022647017828247
DEH1_2022,PHN11_OH43_0001/LH244,7.989469634862918
DEH1_2022,PHN11_OH43_0075/LH244,7.971093620116936
DEH1_2022,PHN11_OH43_0088/LH244,8.156170526388328
DEH1_2022,PHN11_PHG47_0251/LH244,7.859056630912286
DEH1_2022,PHN11_PHG47_0287/LH244,8.023061276123846
DEH1_2022,PHN11_PHW65_0312/LH244,8.214093092872623
DEH1_2022,PHN11_PHW65_0323/LH244,8.189465239326191
DEH1_2022,PHN11_PHW65_0359/LH244,8.281144143173696
DEH1_2022,PHN46/LH244,7.990852325016631
DEH1_2022,PHP02/LH244,8.268458484894643
DEH1_2022,PHP55/LH244,8.163831870389473
